# SIAM ground state evolution, spin-symmetric FBR
# n0(t=0)=0.500000002492  E_gs(ref)=-30.8994525853
# t  n_active  bond_dim  wall_s  n0  energy
48.4 12 7 0.097799 0.500000439987 -0.105281165067
48.5 12 7 0.098076 0.500000433531 -0.105281166395
48.6 12 7 0.098656 0.500000426925 -0.105281166649
48.7 12 7 0.099 0.500000420174 -0.105281165842
48.8 12 7 0.098998 0.500000413284 -0.105281163994
48.9 12 7 0.098333 0.500000406259 -0.105281161138
49 12 7 0.098673 0.500000399105 -0.105281157316
49.1 12 7 0.098542 0.500000391826 -0.105281152579
49.2 12 7 0.098903 0.500000384427 -0.105281146993
49.3 12 7 0.099102 0.500000376916 -0.105281139889
49.4 12 7 0.099317 0.500000369302 -0.105281132865
49.5 12 7 0.100116 0.500000361585 -0.105281125202
49.6 12 7 0.099403 0.500000353768 -0.105281117007
49.7 12 7 0.097872 0.500000345857 -0.105281108368
49.8 12 7 0.099232 0.500000337855 -0.105281099382
49.9 12 7 0.099397 0.500000329767 -0.105281090148
50 12 7 0.098939 0.500000321599 -0.105281080766
